id,Rings
115958,10
115959,9
115960,10
115961,10
115962,10
115963,13
115964,10
115965,9
115966,12
115967,6
115968,11
115969,12
115970,5
115971,10
115972,9
115973,11
115974,13
115975,8
115976,9
115977,11
115978,11
115979,12
115980,16
115981,9
115982,10
115983,13
115984,5
115985,6
115986,14
115987,10
115988,13
115989,12
115990,9
115991,11
115992,8
115993,14
115994,12
115995,10
115996,13
115997,8
115998,8
115999,9
116000,7
116001,10
116002,11
116003,16
116004,13
116005,6
116006,11
116007,7
116008,11
116009,9
116010,7
116011,15
116012,11
116013,11
116014,13
116015,13
116016,8
116017,8
116018,9
116019,7
116020,6
116021,11
116022,15
116023,6
116024,7
116025,11
116026,7
116027,11
116028,15
116029,10
116030,12
116031,7
116032,12
116033,8
116034,9
116035,19
116036,12
116037,9
116038,6
116039,9
116040,18
116041,10
116042,11
116043,16
116044,6
116045,9
116046,11
116047,6
116048,11
116049,8
116050,6
116051,8
116052,11
116053,7
116054,5
116055,11
116056,6
116057,11
116058,9
116059,10
116060,7
116061,9
116062,8
116063,9
116064,8
116065,10
116066,14
116067,11
116068,7
116069,12
116070,15
116071,5
116072,10
116073,9
116074,9
116075,9
116076,14
116077,9
116078,13
116079,10
116080,10
116081,10
116082,10
116083,12
116084,15
116085,9
116086,11
116087,9
116088,7
116089,11
116090,9
116091,8
116092,10
116093,9
116094,8
116095,13
116096,10
116097,12
116098,8
116099,13
116100,10
116101,11
116102,10
116103,7
116104,11
116105,7
116106,10
116107,7
116108,8
116109,12
116110,6
116111,9
116112,9
116113,11
116114,7
116115,11
116116,11
116117,12
116118,15
116119,7
116120,11
116121,15
116122,10
116123,11
116124,8
116125,7
116126,10
116127,12
116128,10
116129,11
116130,10
116131,13
116132,5
116133,10
116134,9
116135,10
116136,12
116137,11
116138,7
116139,7
116140,11
116141,7
116142,18
116143,10
116144,11
116145,11
116146,7
116147,10
116148,12
116149,7
116150,8
116151,7
116152,9
116153,10
116154,9
116155,7
116156,8
116157,6
116158,7
116159,7
116160,6
116161,11
116162,14
116163,7
116164,7
116165,14
116166,13
116167,9
116168,10
116169,6
116170,9
116171,6
116172,6
116173,7
116174,11
116175,8
116176,7
116177,17
116178,9
116179,13
116180,6
116181,9
116182,8
116183,8
116184,10
116185,8
116186,8
116187,6
116188,13
116189,10
116190,9
116191,12
116192,6
116193,14
116194,9
116195,8
116196,6
116197,8
116198,10
116199,9
116200,10
116201,9
116202,7
116203,14
116204,8
116205,12
116206,11
116207,10
116208,8
116209,12
116210,12
116211,8
116212,7
116213,15
116214,4
116215,8
116216,8
116217,6
116218,8
116219,7
116220,10
116221,11
116222,10
116223,10
116224,8
116225,7
116226,5
116227,10
116228,10
116229,11
116230,7
116231,12
116232,8
116233,8
116234,12
116235,9
116236,12
116237,9
116238,12
116239,5
116240,12
116241,12
116242,9
116243,6
116244,5
116245,11
116246,11
116247,8
116248,7
116249,8
116250,5
116251,15
116252,6
116253,7
116254,6
116255,11
116256,9
116257,11
116258,8
116259,9
116260,8
116261,18
116262,8
116263,9
116264,11
116265,10
116266,6
116267,11
116268,12
116269,13
116270,7
116271,8
116272,10
116273,10
116274,10
116275,7
116276,10
116277,10
116278,12
116279,5
116280,7
116281,7
116282,9
116283,15
116284,9
116285,12
116286,7
116287,15
116288,7
116289,5
116290,12
116291,14
116292,7
116293,13
116294,7
116295,11
116296,10
116297,8
116298,14
116299,9
116300,9
116301,11
116302,9
116303,11
116304,12
116305,10
116306,9
116307,12
116308,7
116309,10
116310,13
116311,12
116312,11
116313,8
116314,10
116315,10
116316,11
116317,9
116318,6
116319,13
116320,7
116321,11
116322,10
116323,11
116324,5
116325,11
116326,10
116327,14
116328,8
116329,11
116330,8
116331,8
116332,10
116333,12
116334,9
116335,10
116336,10
116337,14
116338,12
116339,15
116340,11
116341,7
116342,12
116343,8
116344,10
116345,9
116346,8
116347,8
116348,10
116349,6
116350,12
116351,9
116352,11
116353,10
116354,7
116355,6
116356,14
116357,7
116358,4
116359,14
116360,12
116361,6
116362,8
116363,14
116364,12
116365,13
116366,8
116367,7
116368,9
116369,11
116370,7
116371,9
116372,9
116373,5
116374,7
116375,10
116376,11
116377,9
116378,12
116379,10
116380,9
116381,9
116382,12
116383,7
116384,10
116385,15
116386,11
116387,11
116388,11
116389,7
116390,11
116391,9
116392,8
116393,7
116394,10
116395,7
116396,8
116397,10
116398,12
116399,11
116400,9
116401,9
116402,14
116403,7
116404,12
116405,10
116406,7
116407,11
116408,10
116409,9
116410,10
116411,6
116412,12
116413,6
116414,9
116415,11
116416,7
116417,4
116418,9
116419,11
116420,8
116421,15
116422,14
116423,11
116424,10
116425,8
116426,9
116427,10
116428,10
116429,9
116430,6
116431,9
116432,9
116433,6
116434,8
116435,5
116436,10
116437,12
116438,10
116439,8
116440,5
116441,7
116442,7
116443,5
116444,11
116445,10
116446,7
116447,12
116448,10
116449,7
116450,10
116451,9
116452,12
116453,12
116454,10
116455,14
116456,12
116457,9
116458,7
116459,13
116460,8
116461,10
116462,11
116463,15
116464,12
116465,11
116466,7
116467,10
116468,8
116469,10
116470,6
116471,7
116472,11
116473,11
116474,6
116475,11
116476,7
116477,7
116478,10
116479,10
116480,9
116481,11
116482,7
116483,9
116484,6
116485,8
116486,15
116487,10
116488,10
116489,7
116490,9
116491,10
116492,9
116493,9
116494,13
116495,8
116496,10
116497,7
116498,10
116499,9
116500,10
116501,9
116502,7
116503,10
116504,6
116505,10
116506,6
116507,11
116508,7
116509,10
116510,10
116511,10
116512,9
116513,6
116514,9
116515,12
116516,11
116517,10
116518,12
116519,10
116520,10
116521,8
116522,11
116523,10
116524,11
116525,9
116526,6
116527,11
116528,10
116529,8
116530,7
116531,11
116532,9
116533,11
116534,7
116535,7
116536,10
116537,6
116538,8
116539,11
116540,10
116541,9
116542,7
116543,7
116544,11
116545,8
116546,11
116547,9
116548,12
116549,8
116550,11
116551,12
116552,6
116553,13
116554,11
116555,6
116556,8
116557,10
116558,8
116559,6
116560,8
116561,9
116562,6
116563,7
116564,6
116565,11
116566,10
116567,8
116568,10
116569,8
116570,9
116571,11
116572,8
116573,12
116574,13
116575,9
116576,10
116577,11
116578,13
116579,7
116580,8
116581,10
116582,9
116583,11
116584,13
116585,15
116586,9
116587,5
116588,11
116589,15
116590,8
116591,6
116592,9
116593,8
116594,12
116595,8
116596,7
116597,11
116598,6
116599,9
116600,10
116601,14
116602,7
116603,6
116604,6
116605,14
116606,8
116607,8
116608,10
116609,9
116610,10
116611,7
116612,10
116613,9
116614,7
116615,8
116616,14
116617,13
116618,7
116619,12
116620,13
116621,9
116622,10
116623,10
116624,11
116625,8
116626,11
116627,8
116628,9
116629,10
116630,9
116631,5
116632,9
116633,7
116634,12
116635,7
116636,10
116637,12
116638,12
116639,13
116640,13
116641,10
116642,12
116643,11
116644,11
116645,19
116646,8
116647,5
116648,14
116649,9
116650,8
116651,9
116652,11
116653,7
116654,11
116655,13
116656,11
116657,16
116658,11
116659,7
116660,11
116661,9
116662,10
116663,8
116664,8
116665,10
116666,10
116667,7
116668,10
116669,8
116670,11
116671,13
116672,11
116673,10
116674,7
116675,8
116676,8
116677,13
116678,8
116679,10
116680,9
116681,12
116682,10
116683,9
116684,11
116685,10
116686,9
116687,12
116688,15
116689,11
116690,4
116691,16
116692,7
116693,6
116694,8
116695,7
116696,12
116697,7
116698,11
116699,9
116700,7
116701,10
116702,8
116703,12
116704,8
116705,10
116706,9
116707,11
116708,12
116709,9
116710,12
116711,13
116712,8
116713,11
116714,11
116715,11
116716,12
116717,10
116718,12
116719,6
116720,6
116721,7
116722,7
116723,10
116724,14
116725,9
116726,11
116727,9
116728,7
116729,11
116730,5
116731,9
116732,7
116733,12
116734,6
116735,10
116736,11
116737,7
116738,6
116739,7
116740,7
116741,11
116742,7
116743,16
116744,9
116745,11
116746,8
116747,6
116748,8
116749,15
116750,9
116751,9
116752,10
116753,7
116754,9
116755,11
116756,10
116757,10
116758,8
116759,17
116760,8
116761,11
116762,14
116763,6
116764,6
116765,9
116766,10
116767,15
116768,11
116769,9
116770,11
116771,16
116772,5
116773,6
116774,14
116775,13
116776,14
116777,8
116778,13
116779,7
116780,14
116781,10
116782,9
116783,10
116784,5
116785,8
116786,12
116787,13
116788,9
116789,9
116790,6
116791,11
116792,9
116793,11
116794,7
116795,6
116796,10
116797,14
116798,7
116799,9
116800,12
116801,10
116802,13
116803,7
116804,13
116805,7
116806,12
116807,11
116808,11
116809,11
116810,9
116811,9
116812,11
116813,10
116814,13
116815,9
116816,10
116817,13
116818,9
116819,12
116820,10
116821,7
116822,7
116823,10
116824,7
116825,9
116826,8
116827,10
116828,8
116829,10
116830,10
116831,10
116832,11
116833,11
116834,10
116835,8
116836,9
116837,7
116838,9
116839,11
116840,7
116841,10
116842,8
116843,7
116844,6
116845,16
116846,11
116847,8
116848,12
116849,9
116850,5
116851,12
116852,12
116853,7
116854,7
116855,11
116856,10
116857,11
116858,11
116859,7
116860,10
116861,9
116862,10
116863,12
116864,11
116865,10
116866,10
116867,10
116868,10
116869,8
116870,7
116871,9
116872,13
116873,11
116874,9
116875,13
116876,6
116877,12
116878,7
116879,10
116880,12
116881,15
116882,10
116883,15
116884,13
116885,11
116886,9
116887,10
116888,13
116889,5
116890,15
116891,10
116892,7
116893,16
116894,8
116895,11
116896,10
116897,9
116898,11
116899,8
116900,13
116901,12
116902,10
116903,10
116904,7
116905,7
116906,10
116907,8
116908,7
116909,12
116910,8
116911,8
116912,11
116913,12
116914,7
116915,9
116916,11
116917,13
116918,16
116919,7
116920,11
116921,11
116922,13
116923,13
116924,12
116925,11
116926,11
116927,12
116928,12
116929,11
116930,10
116931,9
116932,6
116933,12
116934,8
116935,7
116936,10
116937,8
116938,7
116939,11
116940,10
116941,7
116942,9
116943,13
116944,7
116945,6
116946,6
116947,8
116948,9
116949,10
116950,9
116951,7
116952,12
116953,9
116954,12
116955,11
116956,9
116957,9
116958,11
116959,8
116960,9
116961,13
116962,15
116963,9
116964,10
116965,9
116966,7
116967,15
116968,9
116969,11
116970,9
116971,11
116972,9
116973,12
116974,11
116975,12
116976,12
116977,8
116978,15
116979,8
116980,9
116981,5
116982,9
116983,7
116984,12
116985,10
116986,8
116987,7
116988,9
116989,10
116990,6
116991,12
116992,8
116993,7
116994,7
116995,11
116996,7
116997,8
116998,6
116999,8
117000,11
117001,9
117002,8
117003,11
117004,8
117005,9
117006,10
117007,10
117008,11
117009,7
117010,11
117011,10
117012,12
117013,9
117014,7
117015,7
117016,9
117017,5
117018,12
117019,6
117020,9
117021,9
117022,10
117023,10
117024,8
117025,8
117026,11
117027,10
117028,13
117029,11
117030,14
117031,7
117032,10
117033,9
117034,15
117035,10
117036,8
117037,8
117038,8
117039,7
117040,9
117041,10
117042,10
117043,9
117044,12
117045,13
117046,10
117047,6
117048,10
117049,11
117050,7
117051,10
117052,6
117053,8
117054,8
117055,6
117056,10
117057,13
117058,9
117059,12
117060,7
117061,9
117062,11
117063,8
117064,7
117065,8
117066,8
117067,8
117068,11
117069,10
117070,11
117071,6
117072,7
117073,7
117074,5
117075,11
117076,7
117077,11
117078,9
117079,9
117080,10
117081,11
117082,7
117083,7
117084,11
117085,9
117086,10
117087,10
117088,13
117089,9
117090,11
117091,9
117092,12
117093,12
117094,8
117095,9
117096,10
117097,9
117098,13
117099,5
117100,11
117101,10
117102,12
117103,11
117104,10
117105,6
117106,12
117107,11
117108,6
117109,14
117110,12
117111,10
117112,13
117113,10
117114,11
117115,10
117116,7
117117,8
117118,9
117119,13
117120,10
117121,9
117122,10
117123,10
117124,11
117125,7
117126,10
117127,8
117128,10
117129,6
117130,15
117131,11
117132,8
117133,10
117134,8
117135,9
117136,10
117137,12
117138,5
117139,9
117140,12
117141,12
117142,7
117143,10
117144,11
117145,7
117146,9
117147,10
117148,12
117149,7
117150,9
117151,16
117152,11
117153,10
117154,13
117155,7
117156,9
117157,7
117158,8
117159,14
117160,10
117161,8
117162,11
117163,12
117164,13
117165,12
117166,11
117167,5
117168,8
117169,9
117170,9
117171,11
117172,11
117173,8
117174,11
117175,6
117176,6
117177,9
117178,8
117179,11
117180,8
117181,8
117182,15
117183,8
117184,7
117185,5
117186,10
117187,7
117188,9
117189,7
117190,10
117191,9
117192,9
117193,12
117194,8
117195,10
117196,12
117197,9
117198,14
117199,10
117200,10
117201,10
117202,10
117203,11
117204,13
117205,7
117206,9
117207,12
117208,11
117209,11
117210,10
117211,7
117212,10
117213,6
117214,9
117215,9
117216,10
117217,9
117218,6
117219,8
117220,14
117221,7
117222,7
117223,10
117224,11
117225,12
117226,8
117227,11
117228,7
117229,7
117230,9
117231,14
117232,9
117233,10
117234,8
117235,10
117236,10
117237,8
117238,8
117239,12
117240,9
117241,6
117242,11
117243,8
117244,10
117245,11
117246,9
117247,10
117248,8
117249,10
117250,9
117251,13
117252,7
117253,8
117254,11
117255,10
117256,10
117257,10
117258,8
117259,8
117260,15
117261,9
117262,12
117263,11
117264,10
117265,9
117266,11
117267,14
117268,7
117269,9
117270,12
117271,11
117272,10
117273,11
117274,7
117275,5
117276,12
117277,5
117278,8
117279,9
117280,8
117281,10
117282,10
117283,12
117284,14
117285,6
117286,18
117287,5
117288,6
117289,10
117290,8
117291,7
117292,13
117293,5
117294,8
117295,8
117296,10
117297,9
117298,9
117299,11
117300,13
117301,8
117302,8
117303,14
117304,9
117305,12
117306,17
117307,10
117308,9
117309,5
117310,9
117311,8
117312,13
117313,7
117314,9
117315,10
117316,10
117317,13
117318,12
117319,11
117320,5
117321,18
117322,10
117323,8
117324,8
117325,6
117326,13
117327,7
117328,10
117329,12
117330,8
117331,9
117332,14
117333,10
117334,13
117335,10
117336,5
117337,7
117338,10
117339,11
117340,7
117341,8
117342,10
117343,8
117344,10
117345,7
117346,12
117347,11
117348,10
117349,13
117350,12
117351,12
117352,9
117353,8
117354,9
117355,6
117356,6
117357,7
117358,8
117359,9
117360,12
117361,10
117362,9
117363,9
117364,9
117365,9
117366,11
117367,9
117368,9
117369,9
117370,10
117371,10
117372,14
117373,10
117374,15
117375,8
117376,9
117377,18
117378,11
117379,6
117380,6
117381,10
117382,11
117383,8
117384,9
117385,10
117386,13
117387,14
117388,15
117389,7
117390,12
117391,9
117392,10
117393,11
117394,5
117395,10
117396,12
117397,7
117398,11
117399,14
117400,11
117401,12
117402,6
117403,11
117404,10
117405,9
117406,8
117407,12
117408,10
117409,8
117410,10
117411,12
117412,8
117413,6
117414,12
117415,7
117416,7
117417,11
117418,8
117419,10
117420,10
117421,7
117422,10
117423,7
117424,11
117425,10
117426,10
117427,10
117428,12
117429,10
117430,8
117431,11
117432,10
117433,7
117434,8
117435,10
117436,8
117437,14
117438,9
117439,7
117440,8
117441,8
117442,10
117443,9
117444,7
117445,10
117446,13
117447,6
117448,7
117449,8
117450,10
117451,8
117452,10
117453,10
117454,10
117455,9
117456,15
117457,15
117458,11
117459,10
117460,8
117461,13
117462,6
117463,8
117464,10
117465,10
117466,12
117467,12
117468,7
117469,5
117470,6
117471,16
117472,7
117473,13
117474,10
117475,8
117476,11
117477,5
117478,13
117479,11
117480,8
117481,12
117482,11
117483,11
117484,7
117485,10
117486,10
117487,14
117488,9
117489,6
117490,12
117491,9
117492,15
117493,11
117494,12
117495,10
117496,9
117497,7
117498,8
117499,5
117500,11
117501,10
117502,8
117503,10
117504,10
117505,12
117506,15
117507,10
117508,10
117509,8
117510,6
117511,10
117512,10
117513,7
117514,10
117515,7
117516,11
117517,9
117518,9
117519,8
117520,9
117521,15
117522,6
117523,10
117524,9
117525,7
117526,8
117527,12
117528,10
117529,12
117530,9
117531,11
117532,8
117533,10
117534,7
117535,15
117536,10
117537,6
117538,7
117539,8
117540,8
117541,8
117542,6
117543,9
117544,7
117545,10
117546,7
117547,16
117548,10
117549,10
117550,12
117551,5
117552,10
117553,15
117554,10
117555,10
117556,11
117557,6
117558,9
117559,12
117560,7
117561,10
117562,11
117563,9
117564,9
117565,11
117566,9
117567,9
117568,14
117569,14
117570,12
117571,7
117572,9
117573,13
117574,12
117575,15
117576,8
117577,12
117578,8
117579,10
117580,10
117581,9
117582,11
117583,11
117584,12
117585,8
117586,9
117587,10
117588,11
117589,13
117590,7
117591,10
117592,14
117593,10
117594,10
117595,11
117596,10
117597,9
117598,7
117599,11
117600,9
117601,14
117602,12
117603,14
117604,11
117605,4
117606,9
117607,9
117608,11
117609,10
117610,11
117611,13
117612,11
117613,11
117614,7
117615,7
117616,7
117617,13
117618,10
117619,9
117620,12
117621,7
117622,12
117623,8
117624,11
117625,14
117626,13
117627,11
117628,11
117629,8
117630,13
117631,7
117632,10
117633,15
117634,8
117635,12
117636,12
117637,5
117638,10
117639,11
117640,11
117641,5
117642,10
117643,7
117644,11
117645,11
117646,11
117647,10
117648,11
117649,6
117650,8
117651,10
117652,16
117653,10
117654,11
117655,10
117656,11
117657,10
117658,8
117659,17
117660,8
117661,13
117662,16
117663,11
117664,13
117665,10
117666,11
117667,8
117668,12
117669,6
117670,11
117671,8
117672,11
117673,11
117674,8
117675,15
117676,9
117677,14
117678,9
117679,12
117680,10
117681,10
117682,10
117683,12
117684,9
117685,11
117686,12
117687,10
117688,11
117689,11
117690,12
117691,11
117692,10
117693,10
117694,8
117695,8
117696,11
117697,6
117698,7
117699,7
117700,12
117701,13
117702,9
117703,7
117704,7
117705,10
117706,13
117707,12
117708,10
117709,9
117710,12
117711,8
117712,12
117713,10
117714,10
117715,13
117716,13
117717,7
117718,8
117719,8
117720,11
117721,13
117722,8
117723,13
117724,9
117725,12
117726,9
117727,8
117728,13
117729,13
117730,6
117731,12
117732,8
117733,12
117734,15
117735,11
117736,12
117737,8
117738,10
117739,8
117740,13
117741,6
117742,8
117743,9
117744,9
117745,11
117746,9
117747,9
117748,10
117749,11
117750,12
117751,13
117752,9
117753,12
117754,12
117755,11
117756,12
117757,10
117758,8
117759,10
117760,17
117761,8
117762,14
117763,7
117764,12
117765,8
117766,11
117767,11
117768,11
117769,13
117770,12
117771,12
117772,12
117773,12
117774,15
117775,8
117776,11
117777,11
117778,8
117779,11
117780,8
117781,11
117782,6
117783,10
117784,7
117785,8
117786,7
117787,6
117788,8
117789,7
117790,8
117791,6
117792,8
117793,10
117794,7
117795,7
117796,6
117797,8
117798,7
117799,8
117800,11
117801,16
117802,11
117803,14
117804,10
117805,5
117806,12
117807,8
117808,9
117809,11
117810,10
117811,6
117812,14
117813,10
117814,9
117815,8
117816,9
117817,13
117818,6
117819,11
117820,10
117821,6
117822,8
117823,10
117824,17
117825,12
117826,9
117827,9
117828,8
117829,8
117830,7
117831,9
117832,11
117833,10
117834,10
117835,9
117836,9
117837,8
117838,10
117839,11
117840,10
117841,7
117842,12
117843,8
117844,8
117845,10
117846,7
117847,6
117848,9
117849,12
117850,12
117851,10
117852,10
117853,6
117854,9
117855,9
117856,9
117857,7
117858,9
117859,13
117860,12
117861,9
117862,7
117863,10
117864,7
117865,8
117866,6
117867,9
117868,10
117869,10
117870,11
117871,6
117872,12
117873,11
117874,8
117875,8
117876,8
117877,7
117878,10
117879,11
117880,10
117881,14
117882,10
117883,18
117884,13
117885,8
117886,10
117887,9
117888,17
117889,11
117890,10
117891,7
117892,8
117893,5
117894,11
117895,14
117896,12
117897,11
117898,10
117899,8
117900,11
117901,6
117902,10
117903,8
117904,11
117905,10
117906,8
117907,16
117908,17
117909,12
117910,8
117911,7
117912,10
117913,10
117914,6
117915,7
117916,9
117917,10
117918,7
117919,11
117920,10
117921,9
117922,9
117923,10
117924,10
117925,8
117926,10
117927,7
117928,7
117929,14
117930,10
117931,9
117932,12
117933,10
117934,7
117935,6
117936,13
117937,7
117938,13
117939,8
117940,7
117941,12
117942,14
117943,15
117944,11
117945,8
117946,7
117947,10
117948,8
117949,7
117950,11
117951,11
117952,13
117953,11
117954,10
117955,6
117956,9
117957,17
117958,11
117959,7
117960,8
117961,12
117962,14
117963,11
117964,6
117965,10
117966,10
117967,13
117968,10
117969,10
117970,11
117971,9
117972,11
117973,17
117974,9
117975,8
117976,9
117977,10
117978,15
117979,6
117980,9
117981,10
117982,7
117983,14
117984,11
117985,8
117986,10
117987,6
117988,13
117989,6
117990,10
117991,9
117992,10
117993,9
117994,9
117995,11
117996,13
117997,10
117998,11
117999,9
118000,8
118001,9
118002,10
118003,13
118004,15
118005,8
118006,8
118007,11
118008,7
118009,12
118010,15
118011,10
118012,9
118013,9
118014,9
118015,8
118016,8
118017,8
118018,12
118019,12
118020,9
118021,9
118022,7
118023,10
118024,10
118025,10
118026,10
118027,9
118028,11
118029,10
118030,11
118031,8
118032,10
118033,9
118034,8
118035,8
118036,13
118037,8
118038,11
118039,8
118040,9
118041,9
118042,6
118043,14
118044,6
118045,9
118046,11
118047,10
118048,9
118049,10
118050,10
118051,10
118052,8
118053,10
118054,11
118055,19
118056,10
118057,8
118058,11
118059,11
118060,6
118061,7
118062,9
118063,8
118064,7
118065,8
118066,10
118067,9
118068,10
118069,14
118070,7
118071,9
118072,13
118073,11
118074,6
118075,8
118076,11
118077,9
118078,10
118079,10
118080,8
118081,7
118082,9
118083,10
118084,12
118085,15
118086,6
118087,10
118088,11
118089,10
118090,9
118091,15
118092,11
118093,13
118094,12
118095,14
118096,7
118097,10
118098,9
118099,10
118100,5
118101,12
118102,6
118103,6
118104,7
118105,9
118106,10
118107,11
118108,7
118109,9
118110,11
118111,10
118112,5
118113,5
118114,12
118115,7
118116,13
118117,10
118118,7
118119,10
118120,11
118121,10
118122,11
118123,12
118124,9
118125,11
118126,8
118127,14
118128,11
118129,16
118130,10
118131,9
118132,11
118133,12
118134,9
118135,11
118136,8
118137,12
118138,7
118139,12
118140,13
118141,14
118142,9
118143,9
118144,11
118145,9
118146,10
118147,9
118148,10
118149,12
118150,11
118151,12
118152,7
118153,10
118154,10
118155,9
118156,15
118157,7
118158,12
118159,6
118160,12
118161,13
118162,11
118163,9
118164,6
118165,9
118166,12
118167,8
118168,7
118169,8
118170,9
118171,7
118172,8
118173,8
118174,11
118175,7
118176,6
118177,7
118178,9
118179,10
118180,11
118181,6
118182,8
118183,12
118184,7
118185,13
118186,9
118187,7
118188,7
118189,19
118190,8
118191,10
118192,9
118193,9
118194,18
118195,12
118196,8
118197,8
118198,5
118199,11
118200,8
118201,8
118202,10
118203,9
118204,18
118205,11
118206,9
118207,6
118208,10
118209,10
118210,9
118211,9
118212,10
118213,13
118214,6
118215,10
118216,11
118217,8
118218,9
118219,6
118220,14
118221,10
118222,7
118223,7
118224,7
118225,10
118226,11
118227,10
118228,9
118229,7
118230,9
118231,7
118232,8
118233,9
118234,14
118235,8
118236,8
118237,10
118238,8
118239,9
118240,9
118241,6
118242,11
118243,12
118244,9
118245,8
118246,10
118247,8
118248,13
118249,5
118250,9
118251,11
118252,18
118253,11
118254,10
118255,8
118256,9
118257,11
118258,8
118259,8
118260,9
118261,11
118262,11
118263,6
118264,9
118265,7
118266,14
118267,8
118268,8
118269,8
118270,8
118271,5
118272,11
118273,8
118274,6
118275,9
118276,11
118277,8
118278,10
118279,13
118280,15
118281,18
118282,11
118283,10
118284,9
118285,9
118286,7
118287,13
118288,9
118289,10
118290,12
118291,12
118292,8
118293,7
118294,10
118295,6
118296,7
118297,7
118298,9
118299,10
118300,9
118301,9
118302,9
118303,13
118304,19
118305,7
118306,11
118307,15
118308,12
118309,7
118310,9
118311,6
118312,11
118313,7
118314,10
118315,12
118316,7
118317,10
118318,12
118319,12
118320,9
118321,9
118322,10
118323,11
118324,14
118325,8
118326,11
118327,15
118328,7
118329,11
118330,10
118331,8
118332,6
118333,8
118334,9
118335,10
118336,7
118337,10
118338,14
118339,9
118340,7
118341,10
118342,10
118343,21
118344,7
118345,6
118346,11
118347,8
118348,9
118349,10
118350,13
118351,10
118352,9
118353,9
118354,10
118355,10
118356,11
118357,8
118358,14
118359,11
118360,10
118361,10
118362,18
118363,9
118364,11
118365,6
118366,6
118367,8
118368,10
118369,6
118370,12
118371,11
118372,8
118373,9
118374,11
118375,12
118376,10
118377,6
118378,7
118379,11
118380,8
118381,8
118382,12
118383,10
118384,11
118385,10
118386,7
118387,6
118388,7
118389,10
118390,8
118391,10
118392,9
118393,6
118394,9
118395,15
118396,13
118397,9
118398,10
118399,8
118400,12
118401,16
118402,8
118403,5
118404,10
118405,7
118406,13
118407,9
118408,12
118409,6
118410,8
118411,9
118412,8
118413,7
118414,9
118415,13
118416,7
118417,10
118418,10
118419,10
118420,9
118421,13
118422,11
118423,14
118424,7
118425,7
118426,7
118427,10
118428,7
118429,7
118430,6
118431,9
118432,9
118433,12
118434,10
118435,7
118436,6
118437,14
118438,6
118439,8
118440,11
118441,8
118442,16
118443,10
118444,9
118445,7
118446,12
118447,12
118448,7
118449,7
118450,10
118451,8
118452,10
118453,6
118454,12
118455,12
118456,9
118457,15
118458,8
118459,10
118460,9
118461,13
118462,10
118463,8
118464,11
118465,15
118466,14
118467,14
118468,7
118469,7
118470,8
118471,11
118472,11
118473,10
118474,11
118475,8
118476,10
118477,10
118478,11
118479,8
118480,8
118481,10
118482,17
118483,13
118484,10
118485,6
118486,9
118487,10
118488,8
118489,7
118490,12
118491,10
118492,7
118493,11
118494,4
118495,9
118496,10
118497,11
118498,9
118499,8
118500,9
118501,7
118502,8
118503,7
118504,13
118505,9
118506,11
118507,9
118508,7
118509,12
118510,10
118511,9
118512,7
118513,10
118514,8
118515,7
118516,7
118517,11
118518,12
118519,13
118520,6
118521,8
118522,10
118523,16
118524,8
118525,10
118526,11
118527,8
118528,7
118529,6
118530,10
118531,10
118532,13
118533,9
118534,11
118535,9
118536,10
118537,6
118538,7
118539,9
118540,8
118541,9
118542,11
118543,11
118544,9
118545,9
118546,6
118547,8
118548,10
118549,9
118550,16
118551,8
118552,10
118553,15
118554,15
118555,7
118556,10
118557,14
118558,8
118559,9
118560,8
118561,6
118562,10
118563,10
118564,12
118565,5
118566,13
118567,10
118568,5
118569,8
118570,10
118571,15
118572,7
118573,8
118574,9
118575,7
118576,11
118577,6
118578,10
118579,8
118580,10
118581,9
118582,13
118583,8
118584,8
118585,10
118586,11
118587,11
118588,11
118589,11
118590,8
118591,10
118592,8
118593,10
118594,9
118595,9
118596,10
118597,9
118598,9
118599,10
118600,10
118601,8
118602,10
118603,12
118604,8
118605,10
118606,8
118607,8
118608,9
118609,9
118610,7
118611,8
118612,8
118613,11
118614,12
118615,10
118616,11
118617,8
118618,9
118619,11
118620,12
118621,9
118622,11
118623,8
118624,7
118625,11
118626,11
118627,9
118628,10
118629,8
118630,9
118631,10
118632,10
118633,8
118634,13
118635,11
118636,7
118637,8
118638,10
118639,9
118640,12
118641,11
118642,11
118643,6
118644,18
118645,13
118646,16
118647,10
118648,10
118649,13
118650,8
118651,10
118652,10
118653,7
118654,9
118655,15
118656,8
118657,11
118658,9
118659,15
118660,8
118661,10
118662,7
118663,10
118664,9
118665,9
118666,5
118667,5
118668,10
118669,12
118670,15
118671,7
118672,6
118673,11
118674,6
118675,8
118676,10
118677,12
118678,9
118679,10
118680,9
118681,11
118682,10
118683,12
118684,7
118685,10
118686,11
118687,10
118688,13
118689,8
118690,6
118691,15
118692,9
118693,13
118694,10
118695,10
118696,6
118697,10
118698,10
118699,11
118700,12
118701,16
118702,16
118703,10
118704,9
118705,12
118706,9
118707,8
118708,13
118709,9
118710,11
118711,7
118712,10
118713,8
118714,6
118715,8
118716,7
118717,7
118718,7
118719,10
118720,10
118721,9
118722,9
118723,8
118724,11
118725,8
118726,7
118727,9
118728,10
118729,12
118730,6
118731,14
118732,6
118733,13
118734,8
118735,13
118736,14
118737,17
118738,7
118739,9
118740,13
118741,9
118742,11
118743,12
118744,11
118745,8
118746,12
118747,15
118748,14
118749,9
118750,7
118751,5
118752,15
118753,9
118754,10
118755,8
