id,Rings
125620,13
125621,14
125622,7
125623,11
125624,15
125625,9
125626,9
125627,5
125628,4
125629,12
125630,9
125631,12
125632,9
125633,13
125634,7
125635,15
125636,7
125637,14
125638,9
125639,8
125640,9
125641,8
125642,7
125643,10
125644,10
125645,10
125646,15
125647,14
125648,9
125649,15
125650,10
125651,6
125652,11
125653,8
125654,10
125655,8
125656,8
125657,9
125658,5
125659,9
125660,8
125661,6
125662,10
125663,10
125664,18
125665,10
125666,8
125667,12
125668,7
125669,9
125670,10
125671,7
125672,7
125673,7
125674,13
125675,7
125676,8
125677,7
125678,15
125679,5
125680,9
125681,6
125682,11
125683,6
125684,8
125685,14
125686,17
125687,12
125688,11
125689,9
125690,9
125691,7
125692,7
125693,10
125694,7
125695,10
125696,8
125697,9
125698,6
125699,10
125700,12
125701,10
125702,7
125703,12
125704,10
125705,10
125706,8
125707,7
125708,11
125709,6
125710,9
125711,12
125712,8
125713,10
125714,10
125715,7
125716,9
125717,11
125718,9
125719,8
125720,11
125721,9
125722,12
125723,9
125724,9
125725,9
125726,5
125727,12
125728,6
125729,12
125730,8
125731,13
125732,7
125733,12
125734,12
125735,13
125736,9
125737,9
125738,10
125739,13
125740,5
125741,9
125742,9
125743,15
125744,7
125745,11
125746,9
125747,10
125748,9
125749,9
125750,11
125751,11
125752,11
125753,8
125754,11
125755,8
125756,9
125757,17
125758,7
125759,14
125760,8
125761,12
125762,8
125763,8
125764,6
125765,4
125766,8
125767,10
125768,14
125769,8
125770,7
125771,5
125772,7
125773,14
125774,12
125775,10
125776,6
125777,13
125778,6
125779,7
125780,8
125781,11
125782,10
125783,7
125784,8
125785,10
125786,13
125787,8
125788,6
125789,10
125790,11
125791,11
125792,9
125793,11
125794,8
125795,9
125796,9
125797,11
125798,7
125799,13
125800,10
125801,8
125802,11
125803,12
125804,7
125805,9
125806,15
125807,7
125808,9
125809,11
125810,9
125811,7
125812,10
125813,13
125814,15
125815,7
125816,14
125817,6
125818,13
125819,9
125820,11
125821,9
125822,7
125823,10
125824,13
125825,15
125826,11
125827,10
125828,8
125829,14
125830,9
125831,11
125832,7
125833,9
125834,9
125835,15
125836,7
125837,10
125838,16
125839,7
125840,14
125841,8
125842,9
125843,6
125844,8
125845,8
125846,9
125847,7
125848,11
125849,12
125850,7
125851,9
125852,15
125853,8
125854,10
125855,11
125856,6
125857,12
125858,11
125859,11
125860,10
125861,7
125862,11
125863,9
125864,10
125865,11
125866,7
125867,9
125868,18
125869,8
125870,8
125871,7
125872,8
125873,9
125874,11
125875,9
125876,9
125877,12
125878,9
125879,5
125880,9
125881,10
125882,11
125883,12
125884,10
125885,8
125886,11
125887,7
125888,9
125889,9
125890,10
125891,7
125892,9
125893,10
125894,6
125895,12
125896,9
125897,12
125898,9
125899,9
125900,9
125901,10
125902,14
125903,11
125904,9
125905,12
125906,11
125907,12
125908,9
125909,16
125910,9
125911,7
125912,6
125913,16
125914,9
125915,9
125916,11
125917,7
125918,10
125919,10
125920,12
125921,9
125922,9
125923,12
125924,8
125925,11
125926,10
125927,9
125928,15
125929,11
125930,12
125931,10
125932,9
125933,11
125934,11
125935,4
125936,11
125937,9
125938,8
125939,8
125940,9
125941,10
125942,9
125943,8
125944,11
125945,8
125946,5
125947,13
125948,8
125949,10
125950,14
125951,11
125952,9
125953,6
125954,11
125955,8
125956,7
125957,7
125958,13
125959,13
125960,9
125961,10
125962,10
125963,5
125964,9
125965,7
125966,15
125967,7
125968,9
125969,10
125970,11
125971,8
125972,7
125973,7
125974,9
125975,9
125976,14
125977,15
125978,9
125979,7
125980,8
125981,18
125982,12
125983,7
125984,12
125985,7
125986,8
125987,11
125988,11
125989,12
125990,9
125991,8
125992,10
125993,16
125994,7
125995,15
125996,10
125997,5
125998,12
125999,10
126000,5
126001,4
126002,12
126003,15
126004,6
126005,7
126006,12
126007,10
126008,10
126009,9
126010,6
126011,5
126012,11
126013,7
126014,8
126015,9
126016,11
126017,9
126018,9
126019,12
126020,6
126021,5
126022,16
126023,13
126024,11
126025,8
126026,7
126027,8
126028,12
126029,11
126030,9
126031,12
126032,10
126033,8
126034,9
126035,10
126036,10
126037,7
126038,9
126039,12
126040,10
126041,12
126042,9
126043,14
126044,6
126045,10
126046,13
126047,10
126048,7
126049,11
126050,18
126051,9
126052,15
126053,19
126054,5
126055,15
126056,14
126057,9
126058,9
126059,7
126060,8
126061,9
126062,9
126063,14
126064,8
126065,10
126066,15
126067,6
126068,7
126069,4
126070,7
126071,8
126072,11
126073,9
126074,9
126075,9
126076,7
126077,9
126078,10
126079,9
126080,10
126081,15
126082,8
126083,11
126084,10
126085,10
126086,10
126087,10
126088,7
126089,7
126090,4
126091,7
126092,11
126093,11
126094,10
126095,9
126096,12
126097,4
126098,10
126099,9
126100,9
126101,8
126102,9
126103,6
126104,13
126105,10
126106,9
126107,12
126108,7
126109,8
126110,10
126111,9
126112,9
126113,5
126114,7
126115,10
126116,12
126117,6
126118,7
126119,9
126120,9
126121,8
126122,6
126123,9
126124,13
126125,4
126126,8
126127,8
126128,9
126129,7
126130,9
126131,10
126132,9
126133,7
126134,12
126135,10
126136,7
126137,11
126138,13
126139,7
126140,9
126141,9
126142,14
126143,8
126144,11
126145,8
126146,11
126147,10
126148,11
126149,9
126150,6
126151,8
126152,5
126153,11
126154,9
126155,8
126156,10
126157,13
126158,7
126159,10
126160,9
126161,19
126162,7
126163,10
126164,9
126165,12
126166,10
126167,12
126168,7
126169,8
126170,11
126171,11
126172,9
126173,9
126174,11
126175,9
126176,12
126177,9
126178,7
126179,16
126180,10
126181,7
126182,7
126183,9
126184,10
126185,8
126186,9
126187,7
126188,7
126189,10
126190,8
126191,6
126192,9
126193,8
126194,11
126195,6
126196,4
126197,12
126198,5
126199,8
126200,9
126201,8
126202,10
126203,9
126204,9
126205,4
126206,12
126207,12
126208,9
126209,10
126210,13
126211,14
126212,10
126213,13
126214,5
126215,14
126216,5
126217,13
126218,11
126219,14
126220,11
126221,9
126222,8
126223,9
126224,7
126225,12
126226,13
126227,8
126228,11
126229,7
126230,12
126231,9
126232,7
126233,9
126234,8
126235,12
126236,9
126237,7
126238,17
126239,6
126240,16
126241,14
126242,9
126243,12
126244,10
126245,8
126246,7
126247,9
126248,9
126249,10
126250,13
126251,10
126252,9
126253,11
126254,11
126255,7
126256,9
126257,10
126258,12
126259,7
126260,12
126261,10
126262,12
126263,9
126264,16
126265,9
126266,9
126267,18
126268,12
126269,11
126270,16
126271,8
126272,10
126273,9
126274,10
126275,10
126276,9
126277,7
126278,11
126279,10
126280,9
126281,8
126282,12
126283,7
126284,9
126285,9
126286,15
126287,9
126288,11
126289,7
126290,9
126291,8
126292,8
126293,7
126294,11
126295,10
126296,8
126297,10
126298,11
126299,8
126300,9
126301,11
126302,12
126303,11
126304,9
126305,12
126306,11
126307,9
126308,9
126309,7
126310,12
126311,9
126312,11
126313,8
126314,9
126315,13
126316,7
126317,11
126318,9
126319,8
126320,7
126321,11
126322,10
126323,8
126324,10
126325,9
126326,9
126327,13
126328,14
126329,8
126330,13
126331,10
126332,14
126333,10
126334,9
126335,4
126336,9
126337,11
126338,9
126339,11
126340,11
126341,9
126342,7
126343,13
126344,9
126345,12
126346,5
126347,9
126348,11
126349,12
126350,14
126351,13
126352,8
126353,8
126354,9
126355,5
126356,8
126357,8
126358,13
126359,13
126360,12
126361,10
126362,10
126363,12
126364,9
126365,11
126366,14
126367,10
126368,11
126369,14
126370,9
126371,8
126372,9
126373,5
126374,14
126375,6
126376,7
126377,9
126378,7
126379,15
126380,9
126381,9
126382,11
126383,14
126384,12
126385,9
126386,9
126387,9
126388,16
126389,10
126390,10
126391,9
126392,8
126393,14
126394,10
126395,5
126396,9
126397,6
126398,10
126399,5
126400,10
126401,15
126402,11
126403,11
126404,13
126405,12
126406,12
126407,8
126408,11
126409,13
126410,7
126411,10
126412,11
126413,11
126414,12
126415,10
126416,10
126417,7
126418,9
126419,9
126420,7
126421,11
126422,9
126423,7
126424,10
126425,9
126426,12
126427,11
126428,10
126429,9
126430,9
126431,10
126432,10
126433,9
126434,9
126435,7
126436,5
126437,12
126438,14
126439,10
126440,11
126441,7
126442,15
126443,5
126444,15
126445,6
126446,7
126447,14
126448,13
126449,6
126450,12
126451,5
126452,10
126453,7
126454,10
126455,7
126456,4
126457,11
126458,10
126459,9
126460,9
126461,10
126462,9
126463,8
126464,5
126465,11
126466,11
126467,7
126468,11
126469,10
126470,10
126471,7
126472,9
126473,11
126474,15
126475,8
126476,7
126477,13
126478,12
126479,13
126480,9
126481,10
126482,10
126483,10
126484,8
126485,10
126486,10
126487,13
126488,10
126489,19
126490,8
126491,9
126492,17
126493,11
126494,10
126495,7
126496,10
126497,11
126498,7
126499,11
126500,10
126501,10
126502,8
126503,9
126504,6
126505,15
126506,12
126507,12
126508,10
126509,15
126510,10
126511,15
126512,12
126513,13
126514,13
126515,10
126516,9
126517,18
126518,9
126519,9
126520,9
126521,13
126522,9
126523,11
126524,7
126525,9
126526,10
126527,9
126528,8
126529,9
126530,9
126531,10
126532,9
126533,8
126534,9
126535,9
126536,11
126537,7
126538,10
126539,10
126540,12
126541,7
126542,10
126543,8
126544,8
126545,11
126546,6
126547,6
126548,8
126549,15
126550,8
126551,12
126552,7
126553,9
126554,14
126555,9
126556,11
126557,12
126558,11
126559,11
126560,9
126561,15
126562,9
126563,8
126564,9
126565,8
126566,13
126567,12
126568,19
126569,12
126570,11
126571,10
126572,6
126573,11
126574,4
126575,11
126576,10
126577,9
126578,13
126579,8
126580,15
126581,10
126582,7
126583,9
126584,14
126585,11
126586,12
126587,12
126588,6
126589,9
126590,4
126591,7
126592,7
126593,13
126594,6
126595,4
126596,11
126597,5
126598,12
126599,9
126600,10
126601,12
126602,9
126603,9
126604,9
126605,10
126606,9
126607,8
126608,8
126609,5
126610,9
126611,9
126612,7
126613,8
126614,12
126615,19
126616,9
126617,9
126618,8
126619,9
126620,16
126621,9
126622,9
126623,10
126624,9
126625,12
126626,9
126627,8
126628,11
126629,12
126630,11
126631,9
126632,5
126633,14
126634,9
126635,12
126636,7
126637,8
126638,7
126639,7
126640,5
126641,9
126642,13
126643,12
126644,16
126645,9
126646,8
126647,11
126648,9
126649,9
126650,10
126651,5
126652,7
126653,10
126654,5
126655,8
126656,7
126657,7
126658,6
126659,8
126660,11
126661,10
126662,8
126663,10
126664,9
126665,11
126666,10
126667,6
126668,11
126669,10
126670,11
126671,9
126672,9
126673,11
126674,16
126675,8
126676,12
126677,8
126678,6
126679,11
126680,7
126681,8
126682,7
126683,9
126684,11
126685,10
126686,6
126687,11
126688,11
126689,9
126690,10
126691,8
126692,9
126693,9
126694,5
126695,6
126696,10
126697,16
126698,12
126699,6
126700,8
126701,13
126702,8
126703,9
126704,13
126705,9
126706,11
126707,10
126708,10
126709,11
126710,10
126711,10
126712,13
126713,12
126714,12
126715,9
126716,10
126717,4
126718,5
126719,9
126720,10
126721,15
126722,8
126723,15
126724,10
126725,9
126726,9
126727,5
126728,10
126729,17
126730,11
126731,13
126732,12
126733,10
126734,9
126735,11
126736,9
126737,12
126738,11
126739,10
126740,9
126741,6
126742,7
126743,9
126744,7
126745,7
126746,9
126747,11
126748,10
126749,8
126750,10
126751,8
126752,9
126753,10
126754,10
126755,10
126756,13
126757,8
126758,8
126759,10
126760,11
126761,7
126762,4
126763,7
126764,12
126765,8
126766,12
126767,8
126768,9
126769,5
126770,11
126771,7
126772,10
126773,10
126774,10
126775,10
126776,13
126777,6
126778,12
126779,10
126780,16
126781,13
126782,9
126783,7
126784,10
126785,6
126786,16
126787,11
126788,12
126789,10
126790,8
126791,9
126792,12
126793,8
126794,6
126795,12
126796,10
126797,17
126798,9
126799,14
126800,15
126801,5
126802,5
126803,7
126804,7
126805,9
126806,8
126807,13
126808,8
126809,10
126810,14
126811,12
126812,13
126813,10
126814,6
126815,15
126816,10
126817,9
126818,10
126819,9
126820,9
126821,11
126822,11
126823,11
126824,7
126825,8
126826,8
126827,8
126828,12
126829,19
126830,9
126831,10
126832,6
126833,10
126834,9
126835,7
126836,8
126837,9
126838,4
126839,15
126840,11
126841,8
126842,9
126843,8
126844,9
126845,5
126846,10
126847,11
126848,10
126849,5
126850,10
126851,7
126852,8
126853,10
126854,6
126855,9
126856,7
126857,9
126858,10
126859,10
126860,9
126861,10
126862,9
126863,10
126864,13
126865,4
126866,8
126867,10
126868,9
126869,8
126870,13
126871,10
126872,13
126873,7
126874,8
126875,9
126876,12
126877,10
126878,10
126879,14
126880,9
126881,12
126882,6
126883,7
126884,9
126885,15
126886,9
126887,9
126888,14
126889,4
126890,9
126891,5
126892,7
126893,10
126894,14
126895,12
126896,14
126897,13
126898,9
126899,12
126900,15
126901,9
126902,11
126903,9
126904,7
126905,13
126906,10
126907,11
126908,12
126909,11
126910,11
126911,10
126912,10
126913,12
126914,10
126915,9
126916,8
126917,12
126918,11
126919,14
126920,10
126921,12
126922,12
126923,9
126924,8
126925,11
126926,12
126927,9
126928,8
126929,4
126930,9
126931,8
126932,11
126933,10
126934,7
126935,10
126936,8
126937,8
126938,14
126939,5
126940,11
126941,7
126942,8
126943,7
126944,11
126945,8
126946,5
126947,5
126948,14
126949,12
126950,9
126951,12
126952,7
126953,10
126954,8
126955,14
126956,7
126957,14
126958,10
126959,4
126960,7
126961,9
126962,11
126963,10
126964,11
126965,7
126966,8
126967,9
126968,13
126969,9
126970,10
126971,11
126972,14
126973,15
126974,11
126975,10
126976,10
126977,16
126978,15
126979,9
126980,13
126981,11
126982,14
126983,10
126984,10
126985,8
126986,13
126987,7
126988,9
126989,4
126990,4
126991,15
126992,11
126993,10
126994,10
126995,9
126996,9
126997,9
126998,9
126999,9
127000,7
127001,11
127002,14
127003,11
127004,10
127005,7
127006,10
127007,14
127008,11
127009,15
127010,10
127011,7
127012,8
127013,18
127014,9
127015,14
127016,9
127017,16
127018,14
127019,10
127020,12
127021,5
127022,9
127023,8
127024,11
127025,8
127026,10
127027,8
127028,16
127029,10
127030,12
127031,9
127032,10
127033,11
127034,14
127035,12
127036,7
127037,8
127038,8
127039,9
127040,13
127041,11
127042,14
127043,12
127044,10
127045,7
127046,13
127047,7
127048,9
127049,13
127050,7
127051,11
127052,5
127053,13
127054,9
127055,9
127056,9
127057,7
127058,6
127059,10
127060,11
127061,9
127062,14
127063,9
127064,9
127065,10
127066,12
127067,7
127068,9
127069,8
127070,18
127071,14
127072,10
127073,10
127074,18
127075,11
127076,16
127077,11
127078,7
127079,14
127080,14
127081,7
127082,14
127083,13
127084,15
127085,9
127086,13
127087,7
127088,11
127089,8
127090,7
127091,10
127092,9
127093,8
127094,6
127095,10
127096,13
127097,9
127098,15
127099,10
127100,10
127101,16
127102,15
127103,8
127104,12
127105,10
127106,8
127107,6
127108,10
127109,4
127110,7
127111,9
127112,11
127113,13
127114,10
127115,9
127116,9
127117,4
127118,8
127119,7
127120,12
127121,14
127122,9
127123,12
127124,7
127125,11
127126,13
127127,13
127128,6
127129,7
127130,9
127131,9
127132,11
127133,11
127134,7
127135,9
127136,10
127137,20
127138,11
127139,6
127140,8
127141,8
127142,7
127143,7
127144,13
127145,8
127146,7
127147,12
127148,9
127149,15
127150,10
127151,10
127152,9
127153,11
127154,9
127155,12
127156,13
127157,10
127158,7
127159,9
127160,9
127161,11
127162,9
127163,6
127164,8
127165,7
127166,12
127167,7
127168,11
127169,13
127170,9
127171,7
127172,11
127173,11
127174,9
127175,11
127176,9
127177,13
127178,10
127179,10
127180,18
127181,10
127182,9
127183,15
127184,7
127185,11
127186,7
127187,11
127188,7
127189,11
127190,10
127191,11
127192,9
127193,10
127194,8
127195,12
127196,10
127197,7
127198,7
127199,9
127200,9
127201,9
127202,10
127203,14
127204,9
127205,9
127206,11
127207,9
127208,11
127209,5
127210,12
127211,9
127212,11
127213,5
127214,9
127215,9
127216,8
127217,10
127218,9
127219,8
127220,4
127221,9
127222,8
127223,9
127224,10
127225,7
127226,13
127227,11
127228,8
127229,10
127230,13
127231,15
127232,12
127233,12
127234,4
127235,8
127236,7
127237,16
127238,9
127239,12
127240,9
127241,10
127242,11
127243,5
127244,11
127245,12
127246,9
127247,9
127248,9
127249,9
127250,7
127251,9
127252,10
127253,11
127254,8
127255,7
127256,9
127257,16
127258,5
127259,12
127260,8
127261,6
127262,6
127263,6
127264,9
127265,10
127266,17
127267,12
127268,8
127269,4
127270,8
127271,11
127272,11
127273,8
127274,8
127275,10
127276,10
127277,10
127278,10
127279,7
127280,9
127281,11
127282,11
127283,11
127284,15
127285,9
127286,8
127287,9
127288,8
127289,17
127290,9
127291,12
127292,11
127293,10
127294,10
127295,9
127296,6
127297,9
127298,11
127299,6
127300,8
127301,13
127302,10
127303,11
127304,13
127305,9
127306,11
127307,8
127308,6
127309,11
127310,7
127311,5
127312,14
127313,9
127314,10
127315,5
127316,6
127317,14
127318,9
127319,11
127320,17
127321,9
127322,8
127323,7
127324,5
127325,5
127326,6
127327,8
127328,11
127329,9
127330,11
127331,13
127332,9
127333,14
127334,9
127335,7
127336,10
127337,8
127338,9
127339,8
127340,9
127341,8
127342,9
127343,10
127344,8
127345,10
127346,9
127347,5
127348,13
127349,8
127350,6
127351,9
127352,13
127353,14
127354,10
127355,11
127356,11
127357,10
127358,8
127359,10
127360,10
127361,10
127362,11
127363,6
127364,12
127365,12
127366,11
127367,9
127368,9
127369,12
127370,11
127371,13
127372,13
127373,7
127374,11
127375,11
127376,8
127377,6
127378,13
127379,7
127380,11
127381,15
127382,9
127383,13
127384,11
127385,8
127386,16
127387,8
127388,6
127389,13
127390,9
127391,9
127392,8
127393,5
127394,16
127395,11
127396,12
127397,11
127398,16
127399,8
127400,13
127401,8
127402,12
127403,9
127404,9
127405,10
127406,8
127407,4
127408,10
127409,9
127410,10
127411,9
127412,10
127413,9
127414,10
127415,9
127416,11
127417,9
127418,12
127419,15
127420,4
127421,11
127422,10
127423,15
127424,9
127425,10
127426,10
127427,8
127428,10
127429,11
127430,5
127431,10
127432,9
127433,9
127434,8
127435,12
127436,8
127437,10
127438,15
127439,10
127440,8
127441,5
127442,5
127443,14
127444,18
127445,10
127446,11
127447,11
127448,12
127449,9
127450,9
127451,9
127452,8
127453,9
127454,7
127455,8
127456,17
127457,12
127458,19
127459,9
127460,9
127461,7
127462,6
127463,7
127464,14
127465,13
127466,4
127467,11
127468,10
127469,11
127470,16
127471,7
127472,9
127473,7
127474,10
127475,11
127476,5
127477,12
127478,12
127479,18
127480,12
127481,6
127482,13
127483,10
127484,10
127485,12
127486,11
127487,9
127488,9
127489,13
127490,8
127491,10
127492,10
127493,9
127494,8
127495,16
127496,9
127497,9
127498,7
127499,8
127500,13
127501,11
127502,10
127503,12
127504,8
127505,10
127506,7
127507,16
127508,11
127509,8
127510,7
127511,8
127512,11
127513,11
127514,10
127515,13
127516,10
127517,13
127518,7
127519,6
127520,8
127521,8
127522,7
127523,8
127524,11
127525,5
127526,10
127527,11
127528,15
127529,10
127530,10
127531,10
127532,18
127533,7
127534,9
127535,8
127536,10
127537,7
127538,7
127539,8
127540,9
127541,10
127542,9
127543,11
127544,13
127545,15
127546,6
127547,9
127548,14
127549,11
127550,7
127551,10
127552,11
127553,5
127554,9
127555,10
127556,12
127557,10
127558,10
127559,9
127560,12
127561,7
127562,16
127563,12
127564,7
127565,9
127566,9
127567,8
127568,10
127569,18
127570,18
127571,6
127572,15
127573,7
127574,9
127575,16
127576,12
127577,9
127578,9
127579,7
127580,8
127581,12
127582,9
127583,11
127584,9
127585,10
127586,7
127587,11
127588,10
127589,10
127590,8
127591,6
127592,6
127593,14
127594,10
127595,5
127596,15
127597,11
127598,9
127599,5
127600,11
127601,11
127602,5
127603,9
127604,8
127605,12
127606,9
127607,10
127608,6
127609,5
127610,10
127611,9
127612,9
127613,7
127614,14
127615,5
127616,12
127617,14
127618,11
127619,8
127620,10
127621,11
127622,9
127623,11
127624,9
127625,8
127626,10
127627,4
127628,7
127629,11
127630,13
127631,9
127632,8
127633,11
127634,7
127635,12
127636,9
127637,9
127638,14
127639,10
127640,10
127641,13
127642,10
127643,16
127644,7
127645,4
127646,10
127647,6
127648,9
127649,11
127650,10
127651,11
127652,14
127653,6
127654,11
127655,17
127656,10
127657,6
127658,14
127659,10
127660,9
127661,7
127662,14
127663,15
127664,9
127665,9
127666,9
127667,9
127668,6
127669,10
127670,15
127671,12
127672,9
127673,12
127674,8
127675,12
127676,13
127677,8
127678,12
127679,10
127680,14
127681,4
127682,4
127683,7
127684,12
127685,15
127686,18
127687,10
127688,9
127689,12
127690,9
127691,6
127692,10
127693,7
127694,10
127695,8
127696,10
127697,11
127698,7
127699,7
127700,9
127701,6
127702,7
127703,9
127704,5
127705,5
127706,8
127707,12
127708,7
127709,10
127710,7
127711,10
127712,12
127713,11
127714,13
127715,10
127716,10
127717,9
127718,8
127719,11
127720,8
127721,8
127722,9
127723,10
127724,4
127725,9
127726,11
127727,11
127728,9
127729,9
127730,6
127731,7
127732,12
127733,8
127734,9
127735,10
127736,7
127737,11
127738,8
127739,8
127740,10
127741,13
127742,9
127743,9
127744,7
127745,6
127746,12
127747,9
127748,9
127749,9
127750,11
127751,9
127752,7
127753,11
127754,11
127755,5
127756,10
127757,9
127758,4
127759,8
127760,9
127761,10
127762,10
127763,11
127764,12
127765,11
127766,16
127767,8
127768,11
127769,6
127770,7
127771,7
127772,10
127773,10
127774,7
127775,10
127776,10
127777,11
127778,11
127779,10
127780,7
127781,8
127782,8
127783,9
127784,6
127785,7
127786,10
127787,10
127788,14
127789,7
127790,7
127791,17
127792,10
127793,10
127794,9
127795,8
127796,10
127797,9
127798,11
127799,11
127800,9
127801,8
127802,8
127803,10
127804,6
127805,8
127806,8
127807,10
127808,7
127809,14
127810,15
127811,11
127812,5
127813,16
127814,9
127815,9
127816,10
127817,10
127818,9
127819,11
127820,9
127821,12
127822,13
127823,11
127824,7
127825,10
127826,9
127827,13
127828,11
127829,10
127830,9
127831,7
127832,13
127833,10
127834,9
127835,7
127836,13
127837,7
127838,7
127839,9
127840,9
127841,5
127842,12
127843,10
127844,10
127845,10
127846,11
127847,6
127848,11
127849,9
127850,7
127851,10
127852,14
127853,12
127854,5
127855,7
127856,6
127857,10
127858,6
127859,7
127860,11
127861,11
127862,8
127863,11
127864,10
127865,12
127866,10
127867,10
127868,9
127869,9
127870,9
127871,12
127872,4
127873,9
127874,9
127875,10
127876,13
127877,6
127878,8
127879,11
127880,12
127881,8
127882,11
127883,11
127884,14
127885,10
127886,15
127887,8
127888,16
127889,5
127890,6
127891,17
127892,7
127893,5
127894,8
127895,7
127896,7
127897,14
127898,5
127899,9
127900,10
127901,8
127902,10
127903,6
127904,6
127905,9
127906,17
127907,10
127908,11
127909,10
127910,10
127911,14
127912,8
127913,13
127914,12
127915,9
127916,19
127917,9
127918,17
127919,12
127920,9
127921,16
127922,11
127923,9
127924,10
127925,12
127926,8
127927,9
127928,10
127929,7
127930,13
127931,10
127932,9
127933,11
127934,9
127935,7
127936,13
127937,9
127938,5
127939,11
127940,9
127941,9
127942,9
127943,10
127944,9
127945,12
127946,11
127947,12
127948,12
127949,12
127950,11
127951,7
127952,19
127953,7
127954,11
127955,5
127956,9
127957,10
127958,9
127959,14
127960,10
127961,11
127962,9
127963,15
127964,10
127965,7
127966,12
127967,11
127968,15
127969,19
127970,11
127971,8
127972,8
127973,8
127974,7
127975,13
127976,8
127977,10
127978,11
127979,5
127980,8
127981,9
127982,8
127983,7
127984,8
127985,8
127986,9
127987,7
127988,8
127989,11
127990,11
127991,8
127992,10
127993,12
127994,9
127995,10
127996,7
127997,10
127998,11
127999,16
128000,10
128001,13
128002,12
128003,9
128004,13
128005,5
128006,7
128007,9
128008,9
128009,13
128010,11
128011,15
128012,7
128013,9
128014,9
128015,9
128016,10
128017,11
128018,11
128019,9
128020,13
128021,10
128022,9
128023,9
128024,10
128025,9
128026,7
128027,8
128028,8
128029,10
128030,7
128031,10
128032,14
128033,9
128034,13
128035,12
128036,9
128037,4
128038,12
128039,16
128040,10
128041,9
128042,12
128043,9
128044,7
128045,9
128046,5
128047,7
128048,11
128049,12
128050,11
128051,9
128052,7
128053,11
128054,10
128055,9
128056,9
128057,8
128058,11
128059,8
128060,9
128061,9
128062,7
128063,10
128064,13
128065,13
128066,9
128067,11
128068,15
128069,9
128070,11
128071,9
128072,9
128073,10
128074,8
128075,11
128076,9
128077,10
128078,9
128079,7
128080,7
128081,7
128082,6
128083,10
128084,9
128085,8
128086,12
128087,7
128088,7
128089,13
128090,11
128091,5
128092,15
128093,13
128094,9
128095,14
128096,6
128097,10
128098,7
128099,6
128100,13
128101,7
128102,13
128103,7
128104,7
128105,11
128106,9
128107,8
128108,7
128109,4
128110,12
128111,10
128112,10
128113,9
128114,8
128115,10
128116,9
128117,8
128118,13
128119,7
128120,6
128121,9
128122,11
128123,7
128124,13
128125,11
128126,11
128127,11
128128,7
128129,11
128130,5
128131,13
128132,11
128133,14
128134,12
128135,6
128136,7
128137,13
128138,7
128139,8
128140,8
128141,9
128142,9
128143,9
128144,9
128145,9
128146,16
128147,9
128148,7
128149,6
128150,10
128151,10
128152,10
128153,12
128154,11
128155,8
128156,9
128157,4
128158,13
128159,7
128160,5
128161,12
128162,9
128163,11
128164,10
128165,10
128166,4
128167,7
128168,12
128169,9
128170,10
128171,9
128172,10
128173,10
128174,8
128175,7
128176,6
128177,11
128178,8
128179,13
128180,16
128181,10
128182,8
128183,9
128184,14
128185,15
128186,11
128187,8
128188,12
128189,13
128190,9
128191,9
128192,9
128193,8
128194,7
128195,7
128196,9
128197,8
128198,6
128199,10
128200,16
128201,9
128202,9
128203,9
128204,9
128205,11
128206,12
128207,10
128208,13
128209,10
128210,9
128211,7
128212,12
128213,8
128214,7
128215,5
128216,8
128217,12
128218,7
128219,15
128220,11
128221,12
128222,7
128223,7
128224,12
128225,9
128226,14
128227,7
128228,9
128229,11
128230,9
128231,7
128232,6
128233,11
128234,10
128235,12
128236,13
128237,11
128238,10
128239,14
128240,10
128241,8
128242,6
128243,12
128244,9
128245,8
128246,10
128247,9
128248,7
128249,11
128250,10
128251,9
128252,9
128253,8
128254,12
128255,16
128256,10
128257,7
128258,10
128259,7
128260,12
128261,12
128262,10
128263,11
128264,6
128265,10
128266,7
128267,9
128268,9
128269,12
128270,12
128271,11
128272,11
128273,7
128274,9
128275,10
128276,8
128277,10
128278,8
128279,7
128280,16
128281,12
128282,11
128283,15
128284,4
128285,4
128286,10
128287,8
128288,7
128289,10
128290,11
128291,12
128292,14
128293,13
128294,9
128295,12
128296,13
128297,14
128298,10
128299,9
128300,10
128301,11
128302,7
128303,7
128304,8
128305,8
128306,11
128307,14
128308,11
128309,10
128310,11
128311,10
128312,8
128313,9
128314,12
128315,8
128316,16
128317,11
128318,10
128319,10
128320,10
128321,8
128322,9
128323,17
128324,7
128325,8
128326,13
128327,10
128328,10
128329,6
128330,7
128331,13
128332,6
128333,16
128334,7
128335,9
128336,9
128337,10
128338,8
128339,8
128340,10
128341,7
128342,9
128343,9
128344,9
128345,15
128346,8
128347,9
128348,8
128349,8
128350,12
128351,7
128352,11
128353,9
128354,6
128355,11
128356,8
128357,6
128358,8
128359,8
128360,10
128361,13
128362,10
128363,7
128364,10
128365,9
128366,9
128367,10
128368,10
128369,13
128370,15
128371,11
128372,11
128373,15
128374,11
128375,9
128376,16
128377,12
128378,7
128379,8
128380,7
128381,12
128382,4
128383,9
128384,13
128385,5
128386,9
128387,7
128388,10
128389,10
128390,7
128391,11
128392,5
128393,6
128394,9
128395,11
128396,13
128397,15
128398,7
128399,13
128400,9
128401,7
128402,8
128403,8
128404,7
128405,9
128406,13
128407,12
128408,10
128409,18
128410,5
128411,8
128412,10
128413,7
128414,6
128415,8
128416,10
128417,11
